source_index,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
127,0.3012310430211783,0.2843920009294023,0.3411365292394195,1.1839283330315502,0.67009418456724,-0.7024374123672666,-0.7054817090853164,0.1614929866260076,0.4568617882210946,0
41,-1.1862749561631767,-0.07790098973978098,-0.5747612488742544,0.27336703689807174,-0.38887600657627636,-1.0986570967577358,-1.1076158945459937,-0.3125574812739544,0.485856066265301,0
3183,0.1505164628290217,0.43349873741887335,1.2107822071154382,-0.6816309403017927,6.660439301389647e-05,1.1024181894619822,-0.36860401930478126,-0.38936101050052174,1.2206450230781334,1
1619,0.003050293398023638,0.21291361829336222,1.4856247506019067,-1.357010507536058,-1.826643145395578,-0.7463646121427857,-0.09292901430076779,-0.04154152088652714,0.6057787556784049,1
549,0.04771895414418156,-0.9381798272535862,-0.6580095565422439,2.077573135718034,6.660439301389647e-05,-0.7356944140353558,0.9763653063603709,-0.2772768195121668,0.4156330376708497,0
2012,1.6175703495894522,2.3684666171606312,2.8862518056403124,0.4621838032109062,-0.4327759742455942,0.13313567692339703,-1.1700190017484386,-0.05087330119155819,-1.4380802887966828,1
1105,0.9611952182642599,-0.9670236780907772,0.019392226744268107,-0.9899136684376413,-0.5979552597000891,-0.8654170255227066,1.8083094612782251,0.7887197271090275,0.8595470459598155,1
999,0.04771895414418156,1.0923278726705286,0.33667469505857833,1.0685032101299021,-0.7599331006689833,0.9346375179459996,-0.12116288881525004,-1.06737625519062,1.593697634950651,0
378,-0.6222447592948765,1.452975025061337,2.5973970356985534,-0.07709042479960355,0.12398207733666597,-1.3833793656624322,-0.7913566600584794,1.3795953889198758,-1.2510449303087745,1
1256,0.38271798013779273,-0.32560180097942776,-0.24607402630660044,0.3732822919193237,0.8300293260260602,0.8803274785521209,-0.5328980503464457,2.3400503136239834,0.042316732784445046,0
3103,-0.7228145592946927,-0.2976274045474725,0.9993820637279854,-0.12661975259547886,0.13076894166546965,-1.2562754528350972,-0.378025287608696,0.4263801052735169,-0.19271146990737292,0
1184,-0.23789037336796262,0.11380978021129448,0.2576366337269833,0.25692113723875815,0.8400261720640929,-0.9328128904387122,0.915557029123451,-0.21756365222801133,-0.8816773165218482,1
3137,0.04771895414418156,1.2123480925946526,-0.20336846586784993,-1.458820004451246,1.075309143967173,-1.2090527808265563,-0.19086001422229845,1.0611723271598792,-0.794513132265971,1
2145,0.1675041603529807,-0.38023954094548396,1.0303546410535809,-0.6335681939281783,0.4522849636901362,0.8388334155744906,0.25848202625775923,-0.17343886768333183,-0.3628146261140881,0
542,2.1430137764914026,0.3672505874280702,-0.9596905789690818,-1.4375902833905236,6.660439301389647e-05,0.9640311833738662,-0.6402995965758421,-0.8781132441429551,-0.3245900089961906,0
1796,0.16410691146452847,0.7752232922040171,-1.857473673406058,-0.7997565172082886,0.654571161985991,-1.6655384863062896,-2.478459452371943,0.9604933310663901,-0.0728759578108782,0
2110,1.1424704120506344,-1.5748263099291562,-1.0186436352477386,2.1088310533862247,0.32119497222627824,-0.3645710005562997,-0.3372542539419721,0.26949808868124897,0.3661777069171327,0
680,-0.1849276391694469,0.9346335297909342,-1.343776740654722,-0.8771861597237801,-2.55763090537475,-0.10075052759982162,-0.3264634150293755,0.5492336112499266,-0.834875406182761,1
1928,0.3406352299196049,0.19325870117852054,-0.3583992700274551,-0.04053754277877409,-0.3538717512791039,-1.0447666222624212,0.6826732198601426,1.725640628809403,-1.960967076068806,1
1394,0.3013804420781745,-0.47671960486329495,0.4252902205839399,-0.07256592834392475,-0.5306374107211274,-1.6222857664150583,-0.37219376110320396,-2.175096154909655,0.029209721105779164,0
373,0.7798857197780765,-0.12082656360732141,-1.5671231391313285,-0.7966285193267639,6.660439301389647e-05,0.39618014458950135,2.530732056233935,-0.1709280498561454,-0.7586264281949042,1
1533,-0.17668081798584867,0.5762392249641907,-0.516921093117558,0.7908806228502879,1.3890468476470208,-0.902544708240617,0.1246590135845822,-0.4478628181470176,-2.16187738976738,1
1539,0.049369926761838774,-1.4011148659563644,-0.06795958039076536,-0.09223164209035495,1.2527347470075156,0.11592532084803703,0.018824032343534712,-0.8011916515597831,0.8918302063577945,1
1458,0.8789675746939458,-0.9987348568291924,-1.2586980688128784,0.3259333004379912,2.101051850139862,1.0513543713352123,0.6138434705176219,0.2927480342545021,0.08593957717583176,0
3253,0.31900527767922937,-0.2019166267479471,0.08014282384848592,0.4509140110873929,-0.914467755346891,0.014361704531178632,-0.18627368620271806,-0.0892936263592494,1.2102530681075276,1
628,0.37237820674124894,1.204838294412812,1.6490444762061647,-1.6669645832364028,0.1344277287564633,0.5695450048632371,0.6418619480825866,0.17497861776618334,-0.8844363782551108,0
414,-0.9931920070810637,-0.5760956069939056,-0.43424426143114664,0.5212194702725441,-0.6892403559711506,1.9694352095399763,-1.060536531491658,-0.41449488904535553,1.5296303786398238,0
2306,0.04771895414418156,-0.8612797352102298,0.9456926094957809,1.393821303158436,0.6691995674644691,0.27033824658931427,-1.1693280468199703,1.7476786587261484,-0.9341564661462541,1
2751,-0.8475820961440481,-1.1647431172962073,-0.6843540957517551,0.5062696845958745,6.660439301389647e-05,2.242145599018372,1.0675434165059037,0.5502518867311871,-2.0589540538155457,1
1127,2.057149113211417,-1.176299395018395,0.16603745761456842,0.08944731733512964,6.660439301389647e-05,-0.7960320020269307,-0.9174682531525029,0.6041377043721481,0.10572779893314495,1
2653,-1.3684242907193636,-0.16554967873648246,-0.4548981776434633,0.9007377528959185,-0.5487403187396314,0.0037434877147284585,-0.4798011563303401,1.3932722373432525,1.2965196968020127,0
2664,0.27345143028485397,-0.2309707666263349,1.167135074392393,-0.6511966776162609,0.18375174168810982,1.098069660534007,-0.41179489792161245,-0.19569329647658457,-1.8524134882307888,0
2580,-0.738216295073855,-0.19983811032838816,-1.0064968014748106,0.804224596767536,-0.22483340852375966,1.2296178203128354,-0.44782258801156805,-0.6312172892448107,1.0973009281107509,0
275,-1.1913802803924798,2.3260225612111367,1.4984486060919264,3.107456842762673,-3.556348363752812,-0.28919797651661944,-1.0118741480212898,-0.5736721934577586,0.4758364328428869,1
2395,0.9820137363013496,-1.1866665300742376,-0.39787124377497357,2.212140267902076,-0.1004770705381503,-0.4601001394462571,-0.05208036950754546,-1.7388810466180766,0.15514404827040215,1
2030,0.6364414558968451,0.4404614117491213,-0.3348278278827136,-0.5789497778985937,-0.3912607976998445,-0.1075712218645105,0.8679655940267544,-0.5259004538914291,-0.6661201058456777,1
2669,1.4412498924476584,2.2736113432656415,-0.8498374249026622,0.34881187789256707,-0.3498515954063249,-1.0969603345356753,0.8067086898438702,-0.9650732775777635,0.40757048668559875,0
1185,-0.7617083978471401,0.5038948881516665,-0.9711047332727148,0.15602975779369982,0.02916500414387975,-1.8292610798659037,0.2217821045861996,-0.5596100209678395,2.0689284010417364,1
1807,-0.4750918092405899,0.6582622328274389,0.06432116936349903,-0.19830962254271872,-1.1478334150694145,-0.8756175465268726,1.7503759894090172,-0.18086860100190785,0.7262966670065611,0
106,0.04771895414418156,0.4487177315392125,0.07772445420819428,-0.3083959487894074,0.014194564634405165,0.713457591523217,-0.6817585539293453,0.27175262443270254,-0.8656373403908152,0
2363,-0.6451905228206677,-1.5997651916311395,-1.11437938365278,0.9101100305927757,2.418919972598289,0.002573587310122334,0.29596209635924137,-0.9847550373368178,1.547835912228961,1
118,0.32043683806070006,-2.118408657431576,-1.4405980370154723,-0.3468472841640313,-2.131217928905914,1.0871401806795493,-0.16722234375567396,-0.04154152088652714,-1.1909614668825284,0
261,-1.5628110096420873,0.5656523194733748,-0.6043565306666111,-0.02556577563347322,-1.2693090527279274,0.9688911743096659,0.46791240064561107,0.7417033359887615,0.4081277763955609,1
2681,-3.342000788797235,-1.9118294259772306,-1.1267173723928463,1.385108924384823,-0.7427265956538758,1.2857404840571502,-1.532513970304122,0.6612590130686891,-0.5648459022397009,0
1200,0.7718842734110293,0.37783672492868375,-0.8659405425577955,1.285321356936148,1.2976684678872197,1.1044800973048243,0.17142077070738643,-1.7092711294785092,0.3207422357431106,1
122,0.04771895414418156,0.9358336547412899,0.6190630544449656,-0.20777451081752008,0.8327943635826396,-1.952737390013538,-1.2853178132595817,0.43239117076617706,0.1764567919909972,0
1153,-0.3942381928305755,-0.34764076409644706,1.2782673591724116,-1.0847467838008527,0.9582192568299878,1.3692171883272042,1.1562777917019669,2.232767917118284,-0.020861633320104035,1
3193,-0.5894954927832484,-0.26016545795056856,-1.4903475422340116,0.13356104541917105,0.5840201417508986,0.51512222349609,-0.2102098745683893,-0.697481428865774,-0.8058378914565901,1
855,-1.096068839635025,-1.2764644889074053,1.7509280904712174,-0.9670439255741561,6.660439301389647e-05,-0.9814475508809761,0.13855180235310582,-1.3867266050407103,0.5400192947091277,0
3139,1.0208789794363757,-0.9742935497683722,1.4589931432032952,0.106751594326909,-0.3743343315938136,-0.11867633992549839,-1.6710834911623154,0.15436320612899265,0.396413602741,1
2066,-0.1582212533139201,-0.022639604150893996,0.1915627243573631,0.04930704148917602,-0.41442032103441817,1.2325193337130083,-0.669933784669673,-1.9296270407448244,-0.732111496827702,0
1328,0.0460679815265237,0.781836242418723,0.14098246076574902,-0.8976264177694984,-0.2992650636417939,0.6640298695975997,-0.07741838028683246,0.7211392847913607,-0.5044070048442242,0
2089,0.5738268994573088,0.3183430718493876,0.6445128859897289,-1.0574027204140515,-0.014061355848378691,-0.22370822650602737,-0.4269321951331633,0.47938016988595156,1.244275002612975,0
1262,-0.01724444771473292,-0.5829890029035598,-0.7229329885102032,-1.03254223176541,0.8335323414378057,0.3256809683931173,2.3265811626246484,2.315725250276739,-0.24397551813150298,0
2734,-0.8370009409478464,-1.2908674157624005,0.397246157860224,0.206211086038658,-0.465710546815416,1.1479031769765813,0.2108899725652288,0.7231112590464399,-0.8155879347476404,1
2723,0.13078444413776089,0.36298267939195533,-0.48070433435340937,-0.11325027186184829,-0.737800045264785,-1.5348937746452653,-0.2528064267324853,-0.04154152088652714,-1.4322154573962405,1
1679,-0.2371910357344842,1.147838652744607,-0.9996803427532468,-0.08943682463821738,-0.049385603063013414,0.5486809993828481,1.6852919268751352,0.480368499394426,0.3893823495804041,0
1874,-0.5506231250364351,0.4856213326140801,0.8418189694524315,0.2963982889110271,0.8424655270793043,-1.315550085028209,-1.0877329423136781,0.021158823176702694,-0.749132559443242,0
2586,3.10828895621746,1.1269046997209926,0.003617215045564865,-2.4875057617561867,6.660439301389647e-05,-0.5491217729134275,0.5526863579482363,-0.026679920414843954,2.200630776176373,0
3261,-2.427855670431583,1.3132231768232328,0.33478968171165935,-0.49872033702218543,0.7784327280086555,0.41224694524476674,-0.18582893563042077,-0.3174108725450827,0.9032220507412662,1
1190,-0.8107072593822489,0.40979120179983625,-0.26865901891419186,0.5249029584886754,6.660439301389647e-05,-0.26756584737272765,1.071531438166409,-0.9050835417957122,-0.9014801828247712,1
698,-0.5192983197098947,-0.9709144547638984,0.5070135194218145,-0.8289357525298443,2.218734632387231,1.3711554949507758,2.845131833307789,-2.662888149032517,1.280968045294693,1
